Plot Title: sargento-old,,,,
#,Fecha,"Abs Pres, kPa","Temp, C","Water Level, meters"
1641,9/2/18 14:30,103.723,28.953,-0.403
1642,9/2/18 14:45,103.723,28.953,-0.403
1643,9/2/18 15:00,103.708,28.953,-0.404
1644,9/2/18 15:15,103.692,28.953,-0.406
1645,9/2/18 15:30,103.66,28.953,-0.409
1646,9/2/18 15:45,103.676,28.953,-0.408
1647,9/2/18 16:00,103.883,28.953,-0.387
1648,9/2/18 16:15,104.283,28.953,-0.347
1649,9/2/18 16:30,104.543,29.053,-0.321
1650,9/2/18 16:45,104.639,29.053,-0.312
1651,9/2/18 17:00,104.751,29.053,-0.301
1652,9/2/18 17:15,105.058,29.152,-0.27
1653,9/2/18 17:30,105.282,29.152,-0.248
1654,9/2/18 17:45,105.334,29.252,-0.243
1655,9/2/18 18:00,105.254,29.252,-0.251
1656,9/2/18 18:15,105.078,29.252,-0.268
1657,9/2/18 18:30,104.742,29.252,-0.302
1658,9/2/18 18:45,104.503,29.252,-0.325
1659,9/2/18 19:00,104.307,29.152,-0.345
1660,9/2/18 19:15,104.115,29.152,-0.364
1661,9/2/18 19:30,103.939,29.152,-0.381
1662,9/2/18 19:45,103.891,29.152,-0.386
1663,9/2/18 20:00,103.891,29.152,-0.386
1664,9/2/18 20:15,103.891,29.152,-0.386
1665,9/2/18 20:30,103.891,29.152,-0.386
1666,9/2/18 20:45,103.891,29.152,-0.386
1667,9/2/18 21:00,103.907,29.152,-0.385
1668,9/2/18 21:15,103.939,29.152,-0.381
1669,9/2/18 21:30,103.943,29.252,-0.381
1670,9/2/18 21:45,103.959,29.252,-0.379
1671,9/2/18 22:00,103.975,29.252,-0.378
1672,9/2/18 22:15,103.975,29.252,-0.378
1673,9/2/18 22:30,103.959,29.252,-0.379
1674,9/2/18 22:45,103.959,29.252,-0.379
1675,9/2/18 23:00,103.959,29.252,-0.379
1676,9/2/18 23:15,103.947,29.352,-0.381
1677,9/2/18 23:30,103.963,29.352,-0.379
1678,9/2/18 23:45,103.947,29.352,-0.381
1679,9/3/18 0:00,103.947,29.352,-0.381
1680,9/3/18 0:15,103.915,29.352,-0.384
1681,9/3/18 0:30,103.931,29.352,-0.382
1682,9/3/18 0:45,103.931,29.352,-0.382
1683,9/3/18 1:00,103.931,29.352,-0.382
1684,9/3/18 1:15,103.915,29.352,-0.384
1685,9/3/18 1:30,103.899,29.352,-0.385
1686,9/3/18 1:45,103.899,29.352,-0.385
1687,9/3/18 2:00,103.899,29.352,-0.385
1688,9/3/18 2:15,103.883,29.352,-0.387
1689,9/3/18 2:30,103.883,29.352,-0.387
1690,9/3/18 2:45,103.867,29.352,-0.389
1691,9/3/18 3:00,103.867,29.352,-0.389
1692,9/3/18 3:15,103.867,29.352,-0.389
1693,9/3/18 3:30,103.851,29.352,-0.39
1694,9/3/18 3:45,103.867,29.352,-0.389
1695,9/3/18 4:00,103.863,29.252,-0.389
1696,9/3/18 4:15,103.831,29.252,-0.392
1697,9/3/18 4:30,103.847,29.252,-0.391
1698,9/3/18 4:45,103.831,29.252,-0.392
1699,9/3/18 5:00,103.847,29.252,-0.391
1700,9/3/18 5:15,103.859,29.152,-0.389
1701,9/3/18 5:30,103.891,29.152,-0.386
1702,9/3/18 5:45,103.875,29.152,-0.388
1703,9/3/18 6:00,103.875,29.152,-0.388
1704,9/3/18 6:15,103.935,29.053,-0.382
1705,9/3/18 6:30,104.731,28.953,-0.303
1706,9/3/18 6:45,105.187,28.754,-0.257
1707,9/3/18 7:00,105.587,28.754,-0.217
1708,9/3/18 7:15,105.971,28.754,-0.179
1709,9/3/18 7:30,106.375,28.853,-0.139
1710,9/3/18 7:45,106.631,28.853,-0.114
1711,9/3/18 8:00,106.811,28.953,-0.096
1712,9/3/18 8:15,106.827,28.953,-0.094
1713,9/3/18 8:30,106.811,28.953,-0.096
1714,9/3/18 8:45,106.731,28.953,-0.104
1715,9/3/18 9:00,106.571,28.953,-0.12
1716,9/3/18 9:15,106.347,28.953,-0.142
1717,9/3/18 9:30,106.139,28.953,-0.163
1718,9/3/18 9:45,105.931,28.953,-0.183
1719,9/3/18 10:00,105.803,28.953,-0.196
1720,9/3/18 10:15,105.547,28.953,-0.221
1721,9/3/18 10:30,105.227,28.953,-0.253
1722,9/3/18 10:45,104.919,28.853,-0.284
1723,9/3/18 11:00,104.631,28.853,-0.313
1724,9/3/18 11:15,104.391,28.853,-0.336
1725,9/3/18 11:30,104.311,28.853,-0.344
1726,9/3/18 11:45,104.263,28.853,-0.349
1727,9/3/18 12:00,104.215,28.853,-0.354
1728,9/3/18 12:15,104.183,28.853,-0.357
1729,9/3/18 12:30,104.151,28.853,-0.36
1730,9/3/18 12:45,104.151,28.853,-0.36
1731,9/3/18 13:00,104.119,28.853,-0.364
1732,9/3/18 13:15,104.099,28.754,-0.366
1733,9/3/18 13:30,104.051,28.754,-0.37
1734,9/3/18 13:45,104.035,28.754,-0.372
1735,9/3/18 14:00,104.003,28.754,-0.375
1736,9/3/18 14:15,103.987,28.754,-0.377
1737,9/3/18 14:30,103.939,28.754,-0.381
1738,9/3/18 14:45,103.908,28.754,-0.385
1739,9/3/18 15:00,103.876,28.754,-0.388
1740,9/3/18 15:15,103.844,28.754,-0.391
1741,9/3/18 15:30,103.812,28.754,-0.394
1742,9/3/18 15:45,103.796,28.754,-0.396
1743,9/3/18 16:00,103.796,28.754,-0.396
1744,9/3/18 16:15,103.764,28.754,-0.399
1745,9/3/18 16:30,103.764,28.754,-0.399
1746,9/3/18 16:45,103.752,28.853,-0.4
1747,9/3/18 17:00,103.752,28.853,-0.4
1748,9/3/18 17:15,103.768,28.853,-0.398
1749,9/3/18 17:30,103.784,28.853,-0.397
1750,9/3/18 17:45,103.8,28.853,-0.395
1751,9/3/18 18:00,103.8,28.853,-0.395
1752,9/3/18 18:15,103.8,28.853,-0.395
1753,9/3/18 18:30,103.815,28.853,-0.394
1754,9/3/18 18:45,103.819,28.953,-0.393
1755,9/3/18 19:00,103.835,28.953,-0.392
1756,9/3/18 19:15,103.851,28.953,-0.39
1757,9/3/18 19:30,103.883,28.953,-0.387
1758,9/3/18 19:45,103.915,28.953,-0.384
1759,9/3/18 20:00,103.947,28.953,-0.381
1760,9/3/18 20:15,103.947,28.953,-0.381
1761,9/3/18 20:30,103.983,29.053,-0.377
1762,9/3/18 20:45,103.999,29.053,-0.375
1763,9/3/18 21:00,103.999,29.053,-0.375
1764,9/3/18 21:15,104.015,29.053,-0.374
1765,9/3/18 21:30,104.015,29.053,-0.374
1766,9/3/18 21:45,103.999,29.053,-0.375
1767,9/3/18 22:00,103.999,29.053,-0.375
1768,9/3/18 22:15,103.999,29.053,-0.375
1769,9/3/18 22:30,103.987,29.152,-0.377
1770,9/3/18 22:45,104.003,29.152,-0.375
1771,9/3/18 23:00,104.003,29.152,-0.375
1772,9/3/18 23:15,103.971,29.152,-0.378
1773,9/3/18 23:30,103.971,29.152,-0.378
1774,9/3/18 23:45,103.971,29.152,-0.378
1775,9/4/18 0:00,103.955,29.152,-0.38
1776,9/4/18 0:15,103.955,29.152,-0.38
1777,9/4/18 0:30,103.939,29.152,-0.381
1778,9/4/18 0:45,103.939,29.152,-0.381
1779,9/4/18 1:00,103.923,29.152,-0.383
1780,9/4/18 1:15,103.923,29.152,-0.383
1781,9/4/18 1:30,103.923,29.152,-0.383
1782,9/4/18 1:45,103.903,29.053,-0.385
1783,9/4/18 2:00,103.887,29.053,-0.387
1784,9/4/18 2:15,103.871,29.053,-0.388
1785,9/4/18 2:30,103.867,28.953,-0.389
1786,9/4/18 2:45,103.867,28.953,-0.389
1787,9/4/18 3:00,103.867,28.953,-0.389
1788,9/4/18 3:15,103.831,28.853,-0.392
1789,9/4/18 3:30,103.815,28.853,-0.394
1790,9/4/18 3:45,103.812,28.754,-0.394
1791,9/4/18 4:00,103.796,28.754,-0.396
1792,9/4/18 4:15,103.78,28.754,-0.397
1793,9/4/18 4:30,103.776,28.655,-0.398
1794,9/4/18 4:45,103.76,28.655,-0.399
1795,9/4/18 5:00,103.788,28.555,-0.396
1796,9/4/18 5:15,103.788,28.555,-0.396
1797,9/4/18 5:30,103.788,28.555,-0.396
1798,9/4/18 5:45,103.788,28.555,-0.396
1799,9/4/18 6:00,103.8,28.456,-0.395
1800,9/4/18 6:15,103.832,28.456,-0.392
1801,9/4/18 6:30,103.832,28.456,-0.392
1802,9/4/18 6:45,103.828,28.357,-0.392
1803,9/4/18 7:00,103.828,28.357,-0.392
1804,9/4/18 7:15,103.844,28.357,-0.391
1805,9/4/18 7:30,103.86,28.357,-0.389
1806,9/4/18 7:45,104.595,28.357,-0.316
1807,9/4/18 8:00,105.387,28.159,-0.237
1808,9/4/18 8:15,105.983,28.258,-0.178
1809,9/4/18 8:30,106.483,28.357,-0.128
1810,9/4/18 8:45,106.964,28.357,-0.08
1811,9/4/18 9:00,107.432,28.456,-0.034
1812,9/4/18 9:15,107.849,28.456,0.008
1813,9/4/18 9:30,108.249,28.456,0.047
1814,9/4/18 9:45,108.634,28.456,0.086
1815,9/4/18 10:00,108.923,28.456,0.114
1816,9/4/18 10:15,109.067,28.456,0.129
1817,9/4/18 10:30,109.083,28.456,0.13
1818,9/4/18 10:45,108.923,28.456,0.114
1819,9/4/18 11:00,108.57,28.456,0.079
1820,9/4/18 11:15,108.233,28.456,0.046
1821,9/4/18 11:30,107.977,28.456,0.02
1822,9/4/18 11:45,107.737,28.456,-0.004
1823,9/4/18 12:00,107.528,28.456,-0.024
1824,9/4/18 12:15,107.272,28.456,-0.05
1825,9/4/18 12:30,106.984,28.456,-0.079
1826,9/4/18 12:45,106.615,28.456,-0.115
1827,9/4/18 13:00,106.151,28.456,-0.161
1828,9/4/18 13:15,105.527,28.456,-0.223
1829,9/4/18 13:30,104.871,28.456,-0.289
1830,9/4/18 13:45,104.248,28.456,-0.351
1831,9/4/18 14:00,104.184,28.456,-0.357
1832,9/4/18 14:15,104.168,28.456,-0.359
1833,9/4/18 14:30,104.136,28.456,-0.362
1834,9/4/18 14:45,104.104,28.456,-0.365
1835,9/4/18 15:00,104.088,28.456,-0.367
1836,9/4/18 15:15,104.056,28.456,-0.37
1837,9/4/18 15:30,104.056,28.456,-0.37
1838,9/4/18 15:45,104.04,28.456,-0.371
1839,9/4/18 16:00,104.008,28.456,-0.375
1840,9/4/18 16:15,103.992,28.456,-0.376
1841,9/4/18 16:30,103.976,28.456,-0.378
1842,9/4/18 16:45,103.96,28.456,-0.379
1843,9/4/18 17:00,103.944,28.456,-0.381
1844,9/4/18 17:15,103.944,28.456,-0.381
1845,9/4/18 17:30,103.944,28.456,-0.381
1846,9/4/18 17:45,103.948,28.555,-0.381
1847,9/4/18 18:00,103.948,28.555,-0.381
1848,9/4/18 18:15,103.948,28.555,-0.381
1849,9/4/18 18:30,103.964,28.555,-0.379
1850,9/4/18 18:45,103.964,28.555,-0.379
1851,9/4/18 19:00,103.996,28.555,-0.376
1852,9/4/18 19:15,103.996,28.555,-0.376
1853,9/4/18 19:30,104.012,28.555,-0.374
1854,9/4/18 19:45,104.044,28.555,-0.371
1855,9/4/18 20:00,104.076,28.555,-0.368
1856,9/4/18 20:15,104.076,28.555,-0.368
1857,9/4/18 20:30,104.111,28.655,-0.364
1858,9/4/18 20:45,104.127,28.655,-0.363
1859,9/4/18 21:00,104.127,28.655,-0.363
1860,9/4/18 21:15,104.127,28.655,-0.363
1861,9/4/18 21:30,104.143,28.655,-0.361
1862,9/4/18 21:45,104.159,28.655,-0.36
1863,9/4/18 22:00,104.159,28.655,-0.36
1864,9/4/18 22:15,104.175,28.655,-0.358
1865,9/4/18 22:30,104.175,28.655,-0.358
1866,9/4/18 22:45,104.175,28.655,-0.358
1867,9/4/18 23:00,104.191,28.655,-0.356
1868,9/4/18 23:15,104.207,28.655,-0.355
1869,9/4/18 23:30,104.207,28.655,-0.355
1870,9/4/18 23:45,104.207,28.655,-0.355
1871,9/5/18 0:00,104.207,28.655,-0.355
1872,9/5/18 0:15,104.191,28.655,-0.356
1873,9/5/18 0:30,104.207,28.655,-0.355
1874,9/5/18 0:45,104.175,28.655,-0.358
1875,9/5/18 1:00,104.191,28.655,-0.356
1876,9/5/18 1:15,104.207,28.655,-0.355
1877,9/5/18 1:30,104.191,28.655,-0.356
1878,9/5/18 1:45,104.175,28.655,-0.358
1879,9/5/18 2:00,104.143,28.655,-0.361
1880,9/5/18 2:15,104.156,28.555,-0.36
1881,9/5/18 2:30,104.156,28.555,-0.36
1882,9/5/18 2:45,104.124,28.555,-0.363
1883,9/5/18 3:00,104.108,28.555,-0.365
1884,9/5/18 3:15,104.104,28.456,-0.365
1885,9/5/18 3:30,104.088,28.456,-0.367
1886,9/5/18 3:45,104.056,28.456,-0.37
1887,9/5/18 4:00,104.072,28.456,-0.368
1888,9/5/18 4:15,104.072,28.456,-0.368
1889,9/5/18 4:30,104.068,28.357,-0.369
1890,9/5/18 4:45,104.084,28.357,-0.367
1891,9/5/18 5:00,104.1,28.357,-0.365
1892,9/5/18 5:15,104.1,28.357,-0.365
1893,9/5/18 5:30,104.116,28.357,-0.364
1894,9/5/18 5:45,104.132,28.357,-0.362
1895,9/5/18 6:00,104.18,28.357,-0.357
1896,9/5/18 6:15,104.18,28.357,-0.357
1897,9/5/18 6:30,104.18,28.357,-0.357
1898,9/5/18 6:45,104.18,28.357,-0.357
1899,9/5/18 7:00,104.196,28.357,-0.356
1900,9/5/18 7:15,104.208,28.258,-0.355
1901,9/5/18 7:30,104.208,28.258,-0.355
1902,9/5/18 7:45,104.22,28.159,-0.353
1903,9/5/18 8:00,104.216,28.06,-0.354
1904,9/5/18 8:15,104.212,27.961,-0.354
1905,9/5/18 8:30,104.193,27.862,-0.356
1906,9/5/18 8:45,104.193,27.862,-0.356
1907,9/5/18 9:00,105.596,27.764,-0.217
1908,9/5/18 9:15,106.52,27.665,-0.125
1909,9/5/18 9:30,107.228,27.764,-0.054
1910,9/5/18 9:45,107.857,27.862,0.008
1911,9/5/18 10:00,108.534,27.961,0.076
1912,9/5/18 10:15,109.288,27.961,0.151
1913,9/5/18 10:30,110.078,28.06,0.229
1914,9/5/18 10:45,110.784,28.06,0.3
1915,9/5/18 11:00,111.33,28.06,0.354
1916,9/5/18 11:15,111.667,28.06,0.387
1917,9/5/18 11:30,111.764,28.06,0.397
1918,9/5/18 11:45,111.748,28.06,0.395
1919,9/5/18 12:00,111.507,28.06,0.371
1920,9/5/18 12:15,111.089,28.06,0.33
1921,9/5/18 12:30,110.623,28.06,0.284
1922,9/5/18 12:45,110.142,28.06,0.236
1923,9/5/18 13:00,109.693,28.06,0.191
1924,9/5/18 13:15,109.228,28.06,0.145
1925,9/5/18 13:30,108.763,28.06,0.098
1926,9/5/18 13:45,108.282,28.06,0.051
1927,9/5/18 14:00,107.705,28.06,-0.007
1928,9/5/18 14:15,107.16,28.06,-0.061
1929,9/5/18 14:30,106.376,28.06,-0.139
1930,9/5/18 14:45,105.499,28.159,-0.226
1931,9/5/18 15:00,104.652,28.159,-0.311
1932,9/5/18 15:15,104.46,28.159,-0.33
1933,9/5/18 15:30,104.412,28.159,-0.334
1934,9/5/18 15:45,104.38,28.159,-0.338
1935,9/5/18 16:00,104.396,28.159,-0.336
1936,9/5/18 16:15,104.364,28.159,-0.339
1937,9/5/18 16:30,104.364,28.159,-0.339
1938,9/5/18 16:45,104.364,28.159,-0.339
1939,9/5/18 17:00,104.316,28.159,-0.344
1940,9/5/18 17:15,104.348,28.159,-0.341
1941,9/5/18 17:30,104.316,28.159,-0.344
1942,9/5/18 17:45,104.32,28.258,-0.344
1943,9/5/18 18:00,104.304,28.258,-0.345
1944,9/5/18 18:15,104.288,28.258,-0.347
1945,9/5/18 18:30,104.288,28.258,-0.347
1946,9/5/18 18:45,104.288,28.258,-0.347
1947,9/5/18 19:00,104.288,28.258,-0.347
1948,9/5/18 19:15,104.272,28.258,-0.348
1949,9/5/18 19:30,104.288,28.258,-0.347
1950,9/5/18 19:45,104.304,28.258,-0.345
1951,9/5/18 20:00,104.352,28.258,-0.34
1952,9/5/18 20:15,104.384,28.258,-0.337
1953,9/5/18 20:30,104.42,28.357,-0.334
1954,9/5/18 20:45,104.42,28.357,-0.334
1955,9/5/18 21:00,104.436,28.357,-0.332
1956,9/5/18 21:15,104.452,28.357,-0.33
1957,9/5/18 21:30,104.563,28.357,-0.319
1958,9/5/18 21:45,105.219,28.357,-0.254
1959,9/5/18 22:00,105.539,28.357,-0.222
1960,9/5/18 22:15,105.827,28.357,-0.194
1961,9/5/18 22:30,105.987,28.357,-0.178
1962,9/5/18 22:45,106.035,28.357,-0.173
1963,9/5/18 23:00,105.859,28.357,-0.19
1964,9/5/18 23:15,105.507,28.357,-0.225
1965,9/5/18 23:30,105.203,28.357,-0.256
1966,9/5/18 23:45,104.787,28.357,-0.297
1967,9/6/18 0:00,104.675,28.357,-0.308
1968,9/6/18 0:15,104.627,28.357,-0.313
1969,9/6/18 0:30,104.595,28.357,-0.316
1970,9/6/18 0:45,104.563,28.357,-0.319
1971,9/6/18 1:00,104.531,28.357,-0.323
1972,9/6/18 1:15,104.531,28.357,-0.323
1973,9/6/18 1:30,104.499,28.357,-0.326
1974,9/6/18 1:45,104.484,28.357,-0.327
1975,9/6/18 2:00,104.468,28.357,-0.329
1976,9/6/18 2:15,104.436,28.357,-0.332
1977,9/6/18 2:30,104.404,28.357,-0.335
1978,9/6/18 2:45,104.388,28.357,-0.337
1979,9/6/18 3:00,104.384,28.258,-0.337
1980,9/6/18 3:15,104.368,28.258,-0.339
1981,9/6/18 3:30,104.368,28.258,-0.339
1982,9/6/18 3:45,104.368,28.258,-0.339
1983,9/6/18 4:00,104.352,28.258,-0.34
1984,9/6/18 4:15,104.332,28.159,-0.342
1985,9/6/18 4:30,104.332,28.159,-0.342
1986,9/6/18 4:45,104.312,28.06,-0.344
1987,9/6/18 5:00,104.328,28.06,-0.343
1988,9/6/18 5:15,104.312,28.06,-0.344
1989,9/6/18 5:30,104.344,28.06,-0.341
1990,9/6/18 5:45,104.324,27.961,-0.343
1991,9/6/18 6:00,104.34,27.961,-0.342
1992,9/6/18 6:15,104.356,27.961,-0.34
1993,9/6/18 6:30,104.356,27.961,-0.34
1994,9/6/18 6:45,104.356,27.961,-0.34
1995,9/6/18 7:00,104.372,27.961,-0.338
1996,9/6/18 7:15,104.384,27.862,-0.337
1997,9/6/18 7:30,104.384,27.862,-0.337
1998,9/6/18 7:45,104.384,27.862,-0.337
1999,9/6/18 8:00,104.4,27.862,-0.336
2000,9/6/18 8:15,104.384,27.862,-0.337
2001,9/6/18 8:30,104.372,27.961,-0.338
2002,9/6/18 8:45,104.372,27.961,-0.338
2003,9/6/18 9:00,104.388,27.961,-0.337
2004,9/6/18 9:15,104.388,27.961,-0.337
2005,9/6/18 9:30,104.388,27.961,-0.337
2006,9/6/18 9:45,105.108,27.961,-0.265
2007,9/6/18 10:00,106.772,27.961,-0.1
2008,9/6/18 10:15,107.637,27.961,-0.014
2009,9/6/18 10:30,108.55,27.961,0.077
2010,9/6/18 10:45,109.56,27.961,0.178
2011,9/6/18 11:00,110.728,27.862,0.294
2012,9/6/18 11:15,111.852,27.862,0.406
2013,9/6/18 11:30,112.949,27.961,0.515
2014,9/6/18 11:45,113.765,27.862,0.596
2015,9/6/18 12:00,114.36,27.862,0.655
2016,9/6/18 12:15,114.634,27.862,0.683
2017,9/6/18 12:30,114.606,27.961,0.68
2018,9/6/18 12:45,114.203,27.961,0.64
2019,9/6/18 13:00,113.56,27.961,0.576
2020,9/6/18 13:15,112.836,27.961,0.504
2021,9/6/18 13:30,112.097,27.961,0.43
2022,9/6/18 13:45,111.346,28.06,0.355
2023,9/6/18 14:00,110.607,28.06,0.282
2024,9/6/18 14:15,109.853,28.06,0.207
2025,9/6/18 14:30,109.115,28.06,0.133
2026,9/6/18 14:45,108.41,28.06,0.063
2027,9/6/18 15:00,107.689,28.06,-0.008
2028,9/6/18 15:15,106.984,28.06,-0.079
2029,9/6/18 15:30,106.007,28.06,-0.176
2030,9/6/18 15:45,105.064,28.06,-0.27
2031,9/6/18 16:00,104.536,28.06,-0.322
2032,9/6/18 16:15,104.504,28.06,-0.325
2033,9/6/18 16:30,104.472,28.06,-0.328
2034,9/6/18 16:45,104.472,28.06,-0.328
2035,9/6/18 17:00,104.44,28.06,-0.332
2036,9/6/18 17:15,104.408,28.06,-0.335
2037,9/6/18 17:30,104.44,28.06,-0.332
2038,9/6/18 17:45,104.424,28.06,-0.333
2039,9/6/18 18:00,104.408,28.06,-0.335
2040,9/6/18 18:15,104.408,28.06,-0.335
2041,9/6/18 18:30,104.408,28.06,-0.335
2042,9/6/18 18:45,104.396,28.159,-0.336
2043,9/6/18 19:00,104.412,28.159,-0.334
2044,9/6/18 19:15,104.412,28.159,-0.334
2045,9/6/18 19:30,104.412,28.159,-0.334
2046,9/6/18 19:45,104.428,28.159,-0.333
2047,9/6/18 20:00,104.444,28.159,-0.331
2048,9/6/18 20:15,104.46,28.159,-0.33
2049,9/6/18 20:30,104.476,28.159,-0.328
2050,9/6/18 20:45,104.476,28.159,-0.328
2051,9/6/18 21:00,104.476,28.159,-0.328
2052,9/6/18 21:15,104.492,28.159,-0.326
2053,9/6/18 21:30,104.476,28.159,-0.328
2054,9/6/18 21:45,104.492,28.159,-0.326
2055,9/6/18 22:00,104.492,28.159,-0.326
2056,9/6/18 22:15,105.263,28.258,-0.25
2057,9/6/18 22:30,106.143,28.258,-0.162
2058,9/6/18 22:45,106.768,28.258,-0.1
2059,9/6/18 23:00,107.28,28.258,-0.049
2060,9/6/18 23:15,107.713,28.258,-0.006
2061,9/6/18 23:30,108.097,28.258,0.032
2062,9/6/18 23:45,108.45,28.258,0.067
2063,9/7/18 0:00,108.61,28.258,0.083
2064,9/7/18 0:15,108.61,28.258,0.083
2065,9/7/18 0:30,108.434,28.258,0.066
2066,9/7/18 0:45,108.049,28.258,0.027
2067,9/7/18 1:00,107.6,28.258,-0.017
2068,9/7/18 1:15,107.04,28.258,-0.073
2069,9/7/18 1:30,106.255,28.258,-0.151
2070,9/7/18 1:45,105.359,28.258,-0.24
2071,9/7/18 2:00,104.688,28.258,-0.307
2072,9/7/18 2:15,104.64,28.258,-0.312
2073,9/7/18 2:30,104.592,28.258,-0.316
2074,9/7/18 2:45,104.592,28.258,-0.316
2075,9/7/18 3:00,104.576,28.258,-0.318
2076,9/7/18 3:15,104.56,28.258,-0.32
2077,9/7/18 3:30,104.544,28.258,-0.321
2078,9/7/18 3:45,104.512,28.258,-0.324
2079,9/7/18 4:00,104.512,28.258,-0.324
2080,9/7/18 4:15,104.496,28.258,-0.326
2081,9/7/18 4:30,104.512,28.258,-0.324
2082,9/7/18 4:45,104.48,28.258,-0.328
2083,9/7/18 5:00,104.464,28.258,-0.329
2084,9/7/18 5:15,104.496,28.258,-0.326
2085,9/7/18 5:30,104.464,28.258,-0.329
2086,9/7/18 5:45,104.48,28.258,-0.328
2087,9/7/18 6:00,104.48,28.258,-0.328
2088,9/7/18 6:15,104.476,28.159,-0.328
2089,9/7/18 6:30,104.476,28.159,-0.328
2090,9/7/18 6:45,104.476,28.159,-0.328
2091,9/7/18 7:00,104.492,28.159,-0.326
2092,9/7/18 7:15,104.488,28.06,-0.327
2093,9/7/18 7:30,104.488,28.06,-0.327
2094,9/7/18 7:45,104.488,28.06,-0.327
2095,9/7/18 8:00,104.488,28.06,-0.327
2096,9/7/18 8:15,104.472,28.06,-0.328
2097,9/7/18 8:30,104.488,28.06,-0.327
2098,9/7/18 8:45,104.472,28.06,-0.328
2099,9/7/18 9:00,104.456,28.06,-0.33
2100,9/7/18 9:15,104.488,28.06,-0.327
2101,9/7/18 9:30,104.488,28.06,-0.327
2102,9/7/18 9:45,104.488,28.06,-0.327
2103,9/7/18 10:00,104.488,28.06,-0.327
2104,9/7/18 10:15,104.488,28.06,-0.327
2105,9/7/18 10:30,105.527,28.06,-0.223
2106,9/7/18 10:45,107.192,28.06,-0.058
2107,9/7/18 11:00,108.298,28.06,0.052
2108,9/7/18 11:15,109.436,28.06,0.165
2109,9/7/18 11:30,110.896,28.06,0.311
2110,9/7/18 11:45,112.342,28.06,0.455
2111,9/7/18 12:00,113.842,28.159,0.604
2112,9/7/18 12:15,115.109,28.06,0.73
2113,9/7/18 12:30,116.047,28.159,0.823
2114,9/7/18 12:45,116.643,28.159,0.882
2115,9/7/18 13:00,116.837,28.159,0.902
2116,9/7/18 13:15,116.664,28.258,0.885
2117,9/7/18 13:30,116.019,28.258,0.82
2118,9/7/18 13:45,115.198,28.258,0.739
2119,9/7/18 14:00,114.296,28.258,0.649
2120,9/7/18 14:15,113.347,28.258,0.555
2121,9/7/18 14:30,112.431,28.258,0.463
2122,9/7/18 14:45,111.531,28.258,0.374
2123,9/7/18 15:00,110.664,28.258,0.288
2124,9/7/18 15:15,109.813,28.258,0.203
2125,9/7/18 15:30,108.995,28.258,0.122
2126,9/7/18 15:45,108.257,28.258,0.048
2127,9/7/18 16:00,107.52,28.258,-0.025
2128,9/7/18 16:15,106.752,28.258,-0.102
2129,9/7/18 16:30,105.695,28.258,-0.207
2130,9/7/18 16:45,104.863,28.258,-0.29
2131,9/7/18 17:00,104.48,28.258,-0.328
2132,9/7/18 17:15,104.464,28.258,-0.329
2133,9/7/18 17:30,104.432,28.258,-0.332
2134,9/7/18 17:45,104.432,28.258,-0.332
2135,9/7/18 18:00,104.412,28.159,-0.334
2136,9/7/18 18:15,104.416,28.258,-0.334
2137,9/7/18 18:30,104.448,28.258,-0.331
2138,9/7/18 18:45,104.432,28.258,-0.332
2139,9/7/18 19:00,104.464,28.258,-0.329
2140,9/7/18 19:15,104.48,28.258,-0.328
2141,9/7/18 19:30,104.48,28.258,-0.328
2142,9/7/18 19:45,104.544,28.258,-0.321
2143,9/7/18 20:00,104.528,28.258,-0.323
2144,9/7/18 20:15,104.544,28.258,-0.321
2145,9/7/18 20:30,104.56,28.258,-0.32
2146,9/7/18 20:45,104.544,28.258,-0.321
2147,9/7/18 21:00,104.56,28.258,-0.32
2148,9/7/18 21:15,104.544,28.258,-0.321
2149,9/7/18 21:30,104.56,28.258,-0.32
2150,9/7/18 21:45,104.56,28.258,-0.32
2151,9/7/18 22:00,104.592,28.258,-0.316
2152,9/7/18 22:15,104.592,28.258,-0.316
2153,9/7/18 22:30,104.608,28.258,-0.315
2154,9/7/18 22:45,105.871,28.258,-0.189
2155,9/7/18 23:00,106.884,28.357,-0.088
2156,9/7/18 23:15,107.588,28.357,-0.018
2157,9/7/18 23:30,108.406,28.357,0.063
2158,9/7/18 23:45,109.143,28.357,0.136
2159,9/8/18 0:00,109.865,28.357,0.208
2160,9/8/18 0:15,110.543,28.456,0.276
2161,9/8/18 0:30,111.153,28.456,0.336
2162,9/8/18 0:45,111.475,28.456,0.368
2163,9/8/18 1:00,111.394,28.456,0.36
2164,9/8/18 1:15,110.961,28.456,0.317
2165,9/8/18 1:30,110.302,28.456,0.252
2166,9/8/18 1:45,109.661,28.456,0.188
2167,9/8/18 2:00,109.003,28.456,0.122
2168,9/8/18 2:15,108.346,28.456,0.057
2169,9/8/18 2:30,107.688,28.456,-0.008
2170,9/8/18 2:45,106.984,28.456,-0.079
2171,9/8/18 3:00,105.991,28.456,-0.177
2172,9/8/18 3:15,105.079,28.456,-0.268
2173,9/8/18 3:30,104.707,28.357,-0.305
2174,9/8/18 3:45,104.643,28.357,-0.311
2175,9/8/18 4:00,104.627,28.357,-0.313
2176,9/8/18 4:15,104.627,28.357,-0.313
2177,9/8/18 4:30,104.611,28.357,-0.315
2178,9/8/18 4:45,104.611,28.357,-0.315
2179,9/8/18 5:00,104.611,28.357,-0.315
