"Plot Title: sargento-old"
"#","Date Time, GMT-07:00","Abs Pres, kPa","Temp, °C","Water Level, meters"
197,09/10/2018 12:45:00,109.336,27.961,0.231
198,09/10/2018 13:00:00,110.523,27.961,0.349
199,09/10/2018 13:15:00,111.952,27.961,0.492
200,09/10/2018 13:30:00,113.560,27.961,0.652
201,09/10/2018 13:45:00,115.153,27.961,0.810
202,09/10/2018 14:00:00,116.571,27.961,0.951
203,09/10/2018 14:15:00,117.602,27.961,1.054
204,09/10/2018 14:30:00,118.199,27.961,1.113
205,09/10/2018 14:45:00,118.441,27.961,1.137
206,09/10/2018 15:00:00,118.360,27.961,1.129
207,09/10/2018 15:15:00,117.925,27.961,1.086
208,09/10/2018 15:30:00,117.167,27.961,1.010
209,09/10/2018 15:45:00,116.216,27.961,0.916
210,09/10/2018 16:00:00,115.298,27.961,0.824
211,09/10/2018 16:15:00,114.368,28.060,0.732
212,09/10/2018 16:30:00,113.431,27.961,0.639
213,09/10/2018 16:45:00,112.487,28.060,0.545
214,09/10/2018 17:00:00,111.571,28.060,0.454
215,09/10/2018 17:15:00,110.704,28.060,0.367
216,09/10/2018 17:30:00,109.901,28.060,0.287
217,09/10/2018 17:45:00,109.163,28.060,0.214
218,09/10/2018 18:00:00,108.426,28.060,0.141
219,09/10/2018 18:15:00,107.416,28.060,0.040
220,09/10/2018 18:30:00,106.568,28.060,-0.044
221,09/10/2018 18:45:00,106.244,27.961,-0.076
222,09/10/2018 19:00:00,106.244,27.961,-0.076
223,09/10/2018 19:15:00,106.244,27.961,-0.076
224,09/10/2018 19:30:00,106.244,27.961,-0.076
225,09/10/2018 19:45:00,106.260,27.961,-0.075
226,09/10/2018 20:00:00,106.276,27.961,-0.073
227,09/10/2018 20:15:00,106.292,27.961,-0.072
228,09/10/2018 20:30:00,106.292,27.961,-0.072
229,09/10/2018 20:45:00,106.324,27.961,-0.068
230,09/10/2018 21:00:00,106.340,27.961,-0.067
231,09/10/2018 21:15:00,106.340,27.961,-0.067
232,09/10/2018 21:30:00,106.356,27.961,-0.065
233,09/10/2018 21:45:00,106.356,27.961,-0.065
234,09/10/2018 22:00:00,106.388,27.961,-0.062
235,09/10/2018 22:15:00,106.372,27.961,-0.064
236,09/10/2018 22:30:00,106.388,27.961,-0.062
237,09/10/2018 22:45:00,106.404,27.961,-0.060
238,09/10/2018 23:00:00,106.388,27.961,-0.062
239,09/10/2018 23:15:00,106.388,27.961,-0.062
240,09/10/2018 23:30:00,106.404,27.961,-0.060
241,09/10/2018 23:45:00,106.420,27.961,-0.059
242,09/11/2018 00:00:00,106.404,27.961,-0.060
243,09/11/2018 00:15:00,106.420,27.961,-0.059
244,09/11/2018 00:30:00,106.436,27.961,-0.057
245,09/11/2018 00:45:00,107.332,27.961,0.032
246,09/11/2018 01:00:00,108.775,27.961,0.175
247,09/11/2018 01:15:00,109.689,27.961,0.266
248,09/11/2018 01:30:00,110.668,27.961,0.364
249,09/11/2018 01:45:00,111.840,27.961,0.480
250,09/11/2018 02:00:00,113.110,27.961,0.607
251,09/11/2018 02:15:00,114.364,27.961,0.731
252,09/11/2018 02:30:00,115.395,27.961,0.834
253,09/11/2018 02:45:00,116.119,27.961,0.906
254,09/11/2018 03:00:00,116.474,27.961,0.941
255,09/11/2018 03:15:00,116.365,28.060,0.931
256,09/11/2018 03:30:00,115.737,28.060,0.868
257,09/11/2018 03:45:00,114.883,28.060,0.783
258,09/11/2018 04:00:00,113.998,28.060,0.695
259,09/11/2018 04:15:00,113.162,28.060,0.612
260,09/11/2018 04:30:00,112.326,28.060,0.529
261,09/11/2018 04:45:00,111.475,28.060,0.444
262,09/11/2018 05:00:00,110.688,28.060,0.366
263,09/11/2018 05:15:00,109.949,28.060,0.292
264,09/11/2018 05:30:00,109.276,28.060,0.225
265,09/11/2018 05:45:00,108.522,28.060,0.150
266,09/11/2018 06:00:00,107.545,28.060,0.053
267,09/11/2018 06:15:00,106.728,28.060,-0.028
268,09/11/2018 06:30:00,106.488,28.060,-0.052
269,09/11/2018 06:45:00,106.504,28.060,-0.050
270,09/11/2018 07:00:00,106.488,28.060,-0.052
271,09/11/2018 07:15:00,106.520,28.060,-0.049
272,09/11/2018 07:30:00,106.500,27.961,-0.051
273,09/11/2018 07:45:00,106.532,27.961,-0.048
274,09/11/2018 08:00:00,106.532,27.961,-0.048
275,09/11/2018 08:15:00,106.516,27.961,-0.049
276,09/11/2018 08:30:00,106.532,27.961,-0.048
277,09/11/2018 08:45:00,106.516,27.961,-0.049
278,09/11/2018 09:00:00,106.500,27.961,-0.051
279,09/11/2018 09:15:00,106.516,27.961,-0.049
280,09/11/2018 09:30:00,106.516,27.961,-0.049
281,09/11/2018 09:45:00,106.516,27.961,-0.049
282,09/11/2018 10:00:00,106.532,27.961,-0.048
283,09/11/2018 10:15:00,106.532,27.961,-0.048
284,09/11/2018 10:30:00,106.500,27.961,-0.051
285,09/11/2018 10:45:00,106.500,27.961,-0.051
286,09/11/2018 11:00:00,106.484,27.961,-0.052
287,09/11/2018 11:15:00,106.500,27.961,-0.051
288,09/11/2018 11:30:00,106.452,27.961,-0.056
289,09/11/2018 11:45:00,106.452,27.961,-0.056
290,09/11/2018 12:00:00,106.436,27.961,-0.057
291,09/11/2018 12:15:00,106.420,27.961,-0.059
292,09/11/2018 12:30:00,106.404,27.961,-0.060
293,09/11/2018 12:45:00,106.388,27.961,-0.062
294,09/11/2018 13:00:00,106.436,27.961,-0.057
295,09/11/2018 13:15:00,108.566,27.961,0.155
296,09/11/2018 13:30:00,109.560,27.961,0.254
297,09/11/2018 13:45:00,110.652,27.961,0.362
298,09/11/2018 14:00:00,111.985,27.961,0.495
299,09/11/2018 14:15:00,113.367,27.961,0.632
300,09/11/2018 14:30:00,114.702,27.961,0.765
301,09/11/2018 14:45:00,115.813,27.961,0.876
302,09/11/2018 15:00:00,116.554,27.961,0.949
303,09/11/2018 15:15:00,116.913,28.060,0.985
304,09/11/2018 15:30:00,116.929,28.060,0.987
305,09/11/2018 15:45:00,116.575,28.060,0.951
306,09/11/2018 16:00:00,115.866,28.060,0.881
307,09/11/2018 16:15:00,114.980,28.060,0.793
308,09/11/2018 16:30:00,114.079,28.060,0.703
309,09/11/2018 16:45:00,113.178,28.060,0.614
310,09/11/2018 17:00:00,112.310,28.060,0.527
311,09/11/2018 17:15:00,111.458,28.060,0.442
312,09/11/2018 17:30:00,110.656,28.060,0.363
313,09/11/2018 17:45:00,109.885,28.060,0.286
314,09/11/2018 18:00:00,109.179,28.060,0.216
315,09/11/2018 18:15:00,108.426,28.060,0.141
316,09/11/2018 18:30:00,107.416,28.060,0.040
317,09/11/2018 18:45:00,106.584,28.060,-0.042
318,09/11/2018 19:00:00,106.328,28.060,-0.068
319,09/11/2018 19:15:00,106.328,28.060,-0.068
320,09/11/2018 19:30:00,106.328,28.060,-0.068
321,09/11/2018 19:45:00,106.344,28.060,-0.066
322,09/11/2018 20:00:00,106.344,28.060,-0.066
323,09/11/2018 20:15:00,106.376,28.060,-0.063
324,09/11/2018 20:30:00,106.376,28.060,-0.063
325,09/11/2018 20:45:00,106.376,28.060,-0.063
326,09/11/2018 21:00:00,106.376,28.060,-0.063
327,09/11/2018 21:15:00,106.392,28.060,-0.062
328,09/11/2018 21:30:00,106.392,28.060,-0.062
329,09/11/2018 21:45:00,106.392,28.060,-0.062
330,09/11/2018 22:00:00,106.392,28.060,-0.062
331,09/11/2018 22:15:00,106.392,28.060,-0.062
332,09/11/2018 22:30:00,106.392,28.060,-0.062
333,09/11/2018 22:45:00,106.360,28.060,-0.065
334,09/11/2018 23:00:00,106.376,28.060,-0.063
335,09/11/2018 23:15:00,106.376,28.060,-0.063
336,09/11/2018 23:30:00,106.392,28.060,-0.062
337,09/11/2018 23:45:00,106.392,28.060,-0.062
338,09/12/2018 00:00:00,106.376,28.060,-0.063
339,09/12/2018 00:15:00,106.360,28.060,-0.065
340,09/12/2018 00:30:00,106.360,28.060,-0.065
341,09/12/2018 00:45:00,106.376,28.060,-0.063
342,09/12/2018 01:00:00,106.376,28.060,-0.063
343,09/12/2018 01:15:00,106.376,28.060,-0.063
344,09/12/2018 01:30:00,107.048,28.060,0.004
345,09/12/2018 01:45:00,108.602,28.060,0.158
346,09/12/2018 02:00:00,109.532,28.060,0.251
347,09/12/2018 02:15:00,110.479,28.060,0.345
348,09/12/2018 02:30:00,111.571,28.060,0.454
349,09/12/2018 02:45:00,112.792,28.060,0.575
350,09/12/2018 03:00:00,113.902,28.060,0.686
351,09/12/2018 03:15:00,114.835,28.060,0.778
352,09/12/2018 03:30:00,115.383,28.060,0.833
353,09/12/2018 03:45:00,115.560,28.060,0.850
354,09/12/2018 04:00:00,115.383,28.060,0.833
355,09/12/2018 04:15:00,114.819,28.060,0.777
356,09/12/2018 04:30:00,114.111,28.060,0.706
