Plot Title: salinidad,,,,,,
#,"Date Time, GMT-07:00","Cond Low Rng, ?S/cm","Cond High Rng, ?S/cm","Temp, °C","Specific Conductance, ?S/cm","Salinity, ppt"
2072,09/07/2018 02:30,33686,54525.5,28.21,51259.7,33.6646
2073,09/07/2018 02:45,33686,54525.5,28.19,51279,33.6788
2074,09/07/2018 03:00,33686,54525.5,28.19,51279,33.6788
2075,09/07/2018 03:15,33686,54525.5,28.19,51279,33.6788
2076,09/07/2018 03:30,33686,54525.5,28.19,51279,33.6788
2077,09/07/2018 03:45,33686,54525.5,28.21,51259.7,33.6646
2078,09/07/2018 04:00,33686,54525.5,28.19,51279,33.6788
2079,09/07/2018 04:15,33686,54525.5,28.19,51279,33.6788
2080,09/07/2018 04:30,33686,54525.5,28.21,51259.7,33.6646
2081,09/07/2018 04:45,33686,54525.5,28.21,51259.7,33.6646
2082,09/07/2018 05:00,33686,54525.5,28.21,51259.7,33.6646
2083,09/07/2018 05:15,33686,54525.5,28.21,51259.7,33.6646
2084,09/07/2018 05:30,33686,54525.5,28.21,51259.7,33.6646
2085,09/07/2018 05:45,33686,54525.5,28.22,51250,33.6574
2086,09/07/2018 06:00,33686,54525.5,28.22,51250,33.6574
2087,09/07/2018 06:15,33686,54525.5,28.22,51250,33.6574
2088,09/07/2018 06:30,33686,54525.5,28.22,51250,33.6574
2089,09/07/2018 06:45,33686,54525.5,28.22,51250,33.6574
2090,09/07/2018 07:00,33686,54525.5,28.22,51250,33.6574
2091,09/07/2018 07:15,33686,54525.5,28.24,51230.7,33.6432
2092,09/07/2018 07:30,33686,54525.5,28.24,51230.7,33.6432
2093,09/07/2018 07:45,33686,54525.5,28.24,51230.7,33.6432
2094,09/07/2018 08:00,33686,54525.5,28.24,51230.7,33.6432
2095,09/07/2018 08:15,33686,54525.5,28.24,51230.7,33.6432
2096,09/07/2018 08:30,33686,54525.5,28.24,51230.7,33.6432
2097,09/07/2018 08:45,33686,54525.5,28.25,51221.1,33.6361
2098,09/07/2018 09:00,33686,54525.5,28.25,51221.1,33.6361
2099,09/07/2018 09:15,33686,54525.5,28.25,51221.1,33.6361
2100,09/07/2018 09:30,33686,54525.5,28.25,51221.1,33.6361
2101,09/07/2018 09:45,33686,54525.5,28.25,51221.1,33.6361
2102,09/07/2018 10:00,33686,54525.5,28.25,51221.1,33.6361
2103,09/07/2018 10:15,33686,54525.5,28.25,51221.1,33.6361
2104,09/07/2018 10:30,33686,54525.5,28.25,51221.1,33.6361
2105,09/07/2018 10:45,33686,54525.5,28.27,51201.8,33.6219
2106,09/07/2018 11:00,33686,54525.5,28.27,51201.8,33.6219
2107,09/07/2018 11:15,33686,54525.5,28.27,51201.8,33.6219
2108,09/07/2018 11:30,33686,54525.5,28.28,51192.2,33.6148
2109,09/07/2018 11:45,33686,54525.5,28.27,51201.8,33.6219
2110,09/07/2018 12:00,33686,54525.5,28.28,51192.2,33.6148
2111,09/07/2018 12:15,33686,54525.5,28.28,51192.2,33.6148
2112,09/07/2018 12:30,33686,54525.5,28.29,51182.5,33.6077
2113,09/07/2018 12:45,33686,54525.5,28.28,51192.2,33.6148
2114,09/07/2018 13:00,33686,54525.5,28.29,51182.5,33.6077
2115,09/07/2018 13:15,33686,54525.5,28.29,51182.5,33.6077
2116,09/07/2018 13:30,33686,54525.5,28.29,51182.5,33.6077
2117,09/07/2018 13:45,33686,54525.5,28.29,51182.5,33.6077
2118,09/07/2018 14:00,33686,54525.5,28.29,51182.5,33.6077
2119,09/07/2018 14:15,33686,54525.5,28.29,51182.5,33.6077
2120,09/07/2018 14:30,33686,54525.5,28.29,51182.5,33.6077
2121,09/07/2018 14:45,33686,54525.5,28.29,51182.5,33.6077
2122,09/07/2018 15:00,33686,54525.5,28.28,51192.2,33.6148
2123,09/07/2018 15:15,33686,54525.5,28.28,51192.2,33.6148
2124,09/07/2018 15:30,33686,54525.5,28.28,51192.2,33.6148
2125,09/07/2018 15:45,33686,54525.5,28.28,51192.2,33.6148
2126,09/07/2018 16:00,33686,54525.5,28.27,51201.8,33.6219
2127,09/07/2018 16:15,33686,54525.5,28.27,51201.8,33.6219
2128,09/07/2018 16:30,33686,54525.5,28.25,51221.1,33.6361
2129,09/07/2018 16:45,33686,54525.5,28.22,51250,33.6574
2130,09/07/2018 17:00,33686,54525.5,28.21,51259.7,33.6646
2131,09/07/2018 17:15,33686,54525.5,28.19,51279,33.6788
2132,09/07/2018 17:30,33686,54525.5,28.18,51288.6,33.6859
2133,09/07/2018 17:45,33686,54525.5,28.18,51288.6,33.6859
2134,09/07/2018 18:00,33686,54525.5,28.18,51288.6,33.6859
2135,09/07/2018 18:15,33686,54525.5,28.16,51308,33.7002
2136,09/07/2018 18:30,33686,54525.5,28.18,51288.6,33.6859
2137,09/07/2018 18:45,33686,54525.5,28.16,51308,33.7002
2138,09/07/2018 19:00,33686,54525.5,28.16,51308,33.7002
2139,09/07/2018 19:15,33686,54525.5,28.16,51308,33.7002
2140,09/07/2018 19:30,33686,54525.5,28.16,51308,33.7002
2141,09/07/2018 19:45,33686,54525.5,28.16,51308,33.7002
2142,09/07/2018 20:00,33686,54525.5,28.16,51308,33.7002
2143,09/07/2018 20:15,33686,54525.5,28.16,51308,33.7002
2144,09/07/2018 20:30,33686,54525.5,28.18,51288.6,33.6859
2145,09/07/2018 20:45,33686,54525.5,28.18,51288.6,33.6859
2146,09/07/2018 21:00,33686,54525.5,28.18,51288.6,33.6859
2147,09/07/2018 21:15,33686,54525.5,28.18,51288.6,33.6859
2148,09/07/2018 21:30,33686,54525.5,28.18,51288.6,33.6859
2149,09/07/2018 21:45,33686,54525.5,28.18,51288.6,33.6859
2150,09/07/2018 22:00,33686,54525.5,28.18,51288.6,33.6859
2151,09/07/2018 22:15,33686,54525.5,28.18,51288.6,33.6859
2152,09/07/2018 22:30,33686,54525.5,28.18,51288.6,33.6859
2153,09/07/2018 22:45,33686,54525.5,28.18,51288.6,33.6859
2154,09/07/2018 23:00,33686,54525.5,28.21,51259.7,33.6646
2155,09/07/2018 23:15,33686,54525.5,28.22,51250,33.6574
2156,09/07/2018 23:30,33686,54525.5,28.24,51230.7,33.6432
2157,09/07/2018 23:45,33686,54525.5,28.25,51221.1,33.6361
2158,09/08/2018 00:00,33686,54525.5,28.27,51201.8,33.6219
2159,09/08/2018 00:15,33686,54525.5,28.28,51192.2,33.6148
2160,09/08/2018 00:30,33686,54525.5,28.28,51192.2,33.6148
2161,09/08/2018 00:45,33686,54525.5,28.29,51182.5,33.6077
2162,09/08/2018 01:00,33686,54525.5,28.29,51182.5,33.6077
2163,09/08/2018 01:15,33686,54525.5,28.31,51163.3,33.5935
2164,09/08/2018 01:30,33686,54525.5,28.31,51163.3,33.5935
2165,09/08/2018 01:45,33686,54525.5,28.32,51153.7,33.5864
2166,09/08/2018 02:00,33686,54525.5,28.32,51153.7,33.5864
2167,09/08/2018 02:15,33686,54525.5,28.32,51153.7,33.5864
2168,09/08/2018 02:30,33686,54525.5,28.32,51153.7,33.5864
2169,09/08/2018 02:45,33686,54525.5,28.32,51153.7,33.5864
2170,09/08/2018 03:00,33686,54525.5,28.32,51153.7,33.5864
2171,09/08/2018 03:15,33686,54525.5,28.28,51192.2,33.6148
2172,09/08/2018 03:30,33686,54525.5,28.27,51201.8,33.6219
2173,09/08/2018 03:45,33686,54525.5,28.24,51230.7,33.6432
2174,09/08/2018 04:00,33686,54525.5,28.24,51230.7,33.6432
2175,09/08/2018 04:15,33686,54525.5,28.22,51250,33.6574
2176,09/08/2018 04:30,33686,54525.5,28.22,51250,33.6574
2177,09/08/2018 04:45,33686,54525.5,28.22,51250,33.6574
2178,09/08/2018 05:00,33686,54525.5,28.22,51250,33.6574
2179,09/08/2018 05:15,33686,54525.5,28.22,51250,33.6574
2180,09/08/2018 05:30,33686,54525.5,28.22,51250,33.6574
2181,09/08/2018 05:45,33686,54525.5,28.22,51250,33.6574
2182,09/08/2018 06:00,33686,54525.5,28.24,51230.7,33.6432
2183,09/08/2018 06:15,33686,54525.5,28.24,51230.7,33.6432
2184,09/08/2018 06:30,33686,54525.5,28.24,51230.7,33.6432
2185,09/08/2018 06:45,33686,54525.5,28.24,51230.7,33.6432
2186,09/08/2018 07:00,33686,54525.5,28.24,51230.7,33.6432
2187,09/08/2018 07:15,33686,54525.5,28.24,51230.7,33.6432
2188,09/08/2018 07:30,33686,54525.5,28.24,51230.7,33.6432
2189,09/08/2018 07:45,33686,54525.5,28.24,51230.7,33.6432
2190,09/08/2018 08:00,33686,54525.5,28.25,51221.1,33.6361
2191,09/08/2018 08:15,33686,54525.5,28.25,51221.1,33.6361
2192,09/08/2018 08:30,33686,54525.5,28.25,51221.1,33.6361
2193,09/08/2018 08:45,33686,54525.5,28.25,51221.1,33.6361
2194,09/08/2018 09:00,33686,54525.5,28.25,51221.1,33.6361
2195,09/08/2018 09:15,33686,54525.5,28.27,51201.8,33.6219
2196,09/08/2018 09:30,33686,54525.5,28.27,51201.8,33.6219
2197,09/08/2018 09:45,33686,54525.5,28.28,51192.2,33.6148
2198,09/08/2018 10:00,33686,54525.5,28.28,51192.2,33.6148
2199,09/08/2018 10:15,33686,54525.5,28.28,51192.2,33.6148
2200,09/08/2018 10:30,33686,54525.5,28.28,51192.2,33.6148
2201,09/08/2018 10:45,33686,54525.5,28.28,51192.2,33.6148
2202,09/08/2018 11:00,33686,54525.5,28.28,51192.2,33.6148
2203,09/08/2018 11:15,33686,54525.5,28.29,51182.5,33.6077
